scaffold,start,end,mid,sites,pi_Species1,pi_Species2,dxy_Species1_Species2,Fst_Species1_Species2
3,10050001,10100000,10083421,806,0,0.131,0.1464,0.4453
3,10100001,10150000,10126240,846,0.0033,0.1175,0.1188,0.375
3,10150001,10200000,10177338,1683,0.002,0.1183,0.1134,0.3557
3,10200001,10250000,10220976,2373,0.0046,0.12,0.1075,0.3085
3,10250001,10300000,10265835,1328,0.0041,0.1267,0.1455,0.4306
3,10300001,10350000,10319946,949,0.0017,0.1082,0.133,0.4703
3,10350001,10400000,10365691,558,0.002,0.1258,0.1394,0.4248
3,10400001,10450000,10424338,678,0.0021,0.1201,0.1226,0.3861
3,10500001,10550000,10524702,1355,0.0047,0.1206,0.1471,0.4537
3,10550001,10600000,10577731,2226,0.044,0.1514,0.2331,0.4315
3,10600001,10650000,10610848,1017,0.0423,0.1635,0.218,0.3827
3,10650001,10700000,10684857,1651,0.004,0.1152,0.1435,0.4651
3,10700001,10750000,10717069,1741,0.0067,0.1234,0.1916,0.5426
3,10750001,10800000,10771318,1812,0.002,0.1258,0.1653,0.4977
3,10800001,10850000,10822851,1352,0.0052,0.1213,0.1313,0.3979
3,10850001,10900000,10874795,725,0.0245,0.1114,0.1221,0.31
3,10900001,10950000,10932390,830,0.0021,0.1026,0.1941,0.6278
3,10950001,11000000,10976229,1625,0.0024,0.1182,0.1196,0.3799
3,11000001,11050000,11017712,711,0.0429,0.1072,0.1833,0.4327
3,11050001,11100000,11084965,589,0.042,0.1105,0.2068,0.4765
3,11100001,11150000,11125801,2427,0.076,0.1166,0.1765,0.293
3,11150001,11200000,11173285,2593,0.0028,0.1202,0.1603,0.4998
3,11200001,11250000,11229704,2338,0.0134,0.1207,0.1366,0.3804
3,11250001,11300000,11275113,2429,0.0089,0.1155,0.1261,0.382
3,11300001,11350000,11330284,2056,0.0411,0.1112,0.1362,0.2962
3,11350001,11400000,11364368,525,0.0206,0.1028,0.1284,0.3801
3,11400001,11450000,11430242,881,0.0023,0.1183,0.1572,0.5008
3,11450001,11500000,11471482,738,0.0071,0.1147,0.1388,0.4375
3,11500001,11550000,11528451,1124,0.0034,0.119,0.1103,0.3322
3,11550001,11600000,11581773,1294,0.0015,0.1062,0.0948,0.3226
3,11600001,11650000,11628395,996,7.00E-04,0.1136,0.0952,0.2953
3,11700001,11750000,11729512,753,0.0028,0.1107,0.1226,0.4189
3,11750001,11800000,11781417,969,0.0373,0.1204,0.1435,0.3085
3,11800001,11850000,11821268,2515,0.0597,0.108,0.1489,0.2829
3,11850001,11900000,11868596,1549,0.0435,0.1173,0.1643,0.3577
3,11900001,11950000,11925577,2037,0.0586,0.106,0.1337,0.2411
3,11950001,12000000,11984885,1294,0.0387,0.1102,0.1536,0.3636
3,12000001,12050000,12023358,2517,0.0666,0.1091,0.1436,0.2417
3,12050001,12100000,12067181,2651,0.0544,0.1081,0.1316,0.2417
3,12100001,12150000,12120768,1783,0.044,0.1158,0.1463,0.3062
3,12200001,12250000,12222996,677,0.0672,0.1084,0.1505,0.2635
3,12250001,12300000,12273526,1586,0.0453,0.103,0.1436,0.3288
3,12300001,12350000,12324929,2107,0.0296,0.1202,0.1389,0.3225
3,12350001,12400000,12378783,3058,0.0458,0.1169,0.151,0.3124
3,12400001,12450000,12422783,600,0.02,0.112,0.1238,0.334
3,12450001,12500000,12478013,1661,0.0628,0.1122,0.1467,0.2556
3,12500001,12550000,12528400,1469,0.054,0.1109,0.1314,0.2346
3,12550001,12600000,12575939,2950,0.049,0.1116,0.1356,0.2649
3,12600001,12650000,12626789,3107,0.0599,0.1054,0.1424,0.268
3,12650001,12700000,12680102,4287,0.0531,0.1095,0.1296,0.2349
3,12700001,12750000,12726431,2944,0.044,0.121,0.15,0.3045
3,12750001,12800000,12777442,2844,0.0163,0.1135,0.1749,0.4965
3,12800001,12850000,12826103,2984,0.0339,0.1078,0.1336,0.3249
3,12850001,12900000,12880520,3171,0.0463,0.1106,0.1313,0.2619
3,12900001,12950000,12918275,1795,0.0354,0.1071,0.1329,0.3182
3,12950001,13000000,12977770,3225,0.0413,0.1023,0.1178,0.2531
3,13000001,13050000,13018166,3512,0.0378,0.1043,0.1276,0.2986
3,13050001,13100000,13076141,3051,0.0552,0.11,0.1265,0.2146
3,13100001,13150000,13122542,2651,0.0448,0.1069,0.1396,0.3065
3,13150001,13200000,13175498,1435,0.0349,0.1124,0.137,0.3188
3,13200001,13250000,13222172,2439,0.0372,0.1158,0.1605,0.3732
3,13250001,13300000,13277758,2182,0.0303,0.1311,0.186,0.4223
3,13300001,13350000,13322149,3306,0.0208,0.1143,0.1674,0.4579
3,13350001,13400000,13368591,2835,0.0386,0.1004,0.1533,0.3902
3,13400001,13450000,13422834,1829,0.0418,0.1129,0.1673,0.3827
3,13450001,13500000,13472661,2634,0.0219,0.1253,0.1521,0.3798
3,13500001,13550000,13525701,3263,0.0566,0.1222,0.1513,0.2646
3,13550001,13600000,13579824,1544,0.0571,0.113,0.1506,0.2837
3,13600001,13650000,13627924,3039,0.0414,0.1204,0.1605,0.3461
3,13650001,13700000,13684812,1117,0.0463,0.1078,0.1231,0.2388
3,13700001,13750000,13724896,3501,0.063,0.1242,0.1566,0.2569
3,13750001,13800000,13777808,2983,0.0437,0.136,0.1699,0.3257
3,13800001,13850000,13825236,3482,0.0489,0.1224,0.1601,0.3149
3,13850001,13900000,13876147,1678,0.0502,0.1072,0.1481,0.3138
3,13900001,13950000,13927088,2765,0.0431,0.1116,0.1493,0.3306
3,13950001,14000000,13975978,2546,0.0269,0.1094,0.1429,0.3795
3,14000001,14050000,14018306,1558,0.0329,0.1088,0.1382,0.3416
3,14050001,14100000,14073892,1184,0.0092,0.1267,0.1236,0.3304
3,14100001,14150000,14126692,3220,0.0461,0.1056,0.1276,0.2635
3,14150001,14200000,14173599,2460,0.0404,0.1096,0.1257,0.2652
3,14250001,14300000,14285246,1671,0.0328,0.111,0.159,0.3985
3,14300001,14350000,14322342,1833,0.0395,0.1099,0.1443,0.3328
3,14350001,14400000,14372474,1712,0.0252,0.1099,0.1442,0.3888
3,14400001,14450000,14424705,2060,0.0291,0.1155,0.169,0.4266
3,14450001,14500000,14468226,1590,0.0372,0.1126,0.1537,0.3625
3,14500001,14550000,14520256,1608,0.0376,0.1241,0.1778,0.3951
3,14550001,14600000,14578981,2803,0.0399,0.1276,0.1608,0.3334
3,14600001,14650000,14616780,2519,0.0606,0.1235,0.1495,0.2437
3,14650001,14700000,14676183,1329,0.0363,0.1497,0.2366,0.4627
3,14700001,14750000,14719763,1996,0.016,0.1174,0.2158,0.5664
3,14750001,14800000,14775747,683,0.0303,0.1182,0.1608,0.3928
3,14800001,14850000,14830552,2500,0.0492,0.1243,0.1541,0.2912
3,14850001,14900000,14871993,2379,0.0433,0.1137,0.1414,0.2985
3,14900001,14950000,14923754,2002,0.0371,0.1193,0.163,0.3709
3,14950001,15000000,14971144,1428,0.0411,0.1057,0.1303,0.2915
3,15000001,15050000,15035019,1860,0.0372,0.111,0.1382,0.3183
3,15050001,15100000,15077288,3127,0.037,0.1039,0.1657,0.42
3,15100001,15150000,15126719,4447,0.03,0.1116,0.1466,0.3717
3,15150001,15200000,15171868,2754,0.0419,0.1068,0.131,0.2879
3,15200001,15250000,15221862,2984,0.0468,0.1041,0.1448,0.3244
3,15250001,15300000,15268066,1767,0.0219,0.1059,0.1539,0.4434
3,15300001,15350000,15323931,2496,0.0596,0.1084,0.1412,0.2576
3,15350001,15400000,15382207,670,0.0658,0.1184,0.157,0.2637
3,15400001,15450000,15421026,1790,0.054,0.1076,0.1466,0.2954
3,15450001,15500000,15475019,2868,0.046,0.0994,0.1221,0.2613
3,15500001,15550000,15511331,1328,0.0522,0.108,0.1365,0.267
3,15550001,15600000,15585318,2769,0.0377,0.1171,0.1361,0.2912
3,15600001,15650000,15622626,3210,0.0369,0.1215,0.153,0.3368
3,15650001,15700000,15683111,2544,0.0541,0.1193,0.1493,0.2731
3,15700001,15750000,15723012,3703,0.0604,0.1126,0.1422,0.2475
3,15750001,15800000,15766591,811,0.0317,0.1075,0.125,0.3032
3,15800001,15850000,15831746,1862,0.0498,0.1162,0.157,0.3186
3,15850001,15900000,15873946,811,0.0324,0.1156,0.1299,0.2933
3,15900001,15950000,15920523,1890,0.0549,0.1204,0.1868,0.3705
3,15950001,16000000,15978351,1876,0.0357,0.1225,0.1663,0.3764
3,16000001,16050000,16021161,3411,0.0462,0.122,0.1592,0.3219
3,16050001,16100000,16073645,2807,0.0413,0.1192,0.1497,0.3172
3,16100001,16150000,16124177,3043,0.0533,0.1044,0.1346,0.2665
3,16150001,16200000,16180946,2424,0.0246,0.1349,0.1796,0.4169
3,16200001,16250000,16221684,1961,0.0318,0.119,0.163,0.3911
3,16250001,16300000,16275708,2283,0.017,0.1179,0.1645,0.4555
3,16300001,16350000,16324162,2525,0.0559,0.1174,0.1594,0.3032
3,16350001,16400000,16369466,2573,0.0443,0.1122,0.1304,0.2606
3,16450001,16500000,16483253,1298,0.041,0.104,0.1157,0.2401
3,16500001,16550000,16535248,1876,0.0464,0.1119,0.1393,0.2858
3,16550001,16600000,16574354,3852,0.0453,0.1098,0.1353,0.2819
3,16600001,16650000,16626106,4232,0.045,0.1116,0.143,0.3039
3,16650001,16700000,16666321,2559,0.0568,0.1054,0.1369,0.2597
3,16700001,16750000,16721912,3364,0.0491,0.1029,0.1333,0.2806
3,16750001,16800000,16775308,4142,0.0447,0.1081,0.1448,0.3206
3,16800001,16850000,16820408,2432,0.0244,0.1129,0.1453,0.3861
3,16850001,16900000,16870676,2382,0.0325,0.123,0.1526,0.3474
3,16950001,17000000,16978919,2004,0.0538,0.1134,0.1449,0.2753
3,17000001,17050000,17022892,1546,0.0437,0.122,0.1546,0.317
3,17050001,17100000,17075393,2084,0.0333,0.1213,0.145,0.3254
3,17100001,17150000,17130275,1959,0.0421,0.1307,0.1665,0.3344
3,17150001,17200000,17182027,2656,0.0413,0.1141,0.1363,0.2876
3,17200001,17250000,17224030,4130,0.0437,0.1116,0.151,0.3338
3,17250001,17300000,17274266,3553,0.0461,0.1134,0.1469,0.3077
3,17300001,17350000,17325945,3895,0.0475,0.1183,0.1425,0.2753
3,17350001,17400000,17369069,3334,0.06,0.1228,0.1429,0.2255
3,17400001,17450000,17430404,1732,0.0371,0.1056,0.1357,0.3261
3,17450001,17500000,17477338,3914,0.0383,0.1087,0.1448,0.3424
3,17500001,17550000,17525407,3874,0.0463,0.1098,0.1637,0.3657
3,17550001,17600000,17573400,3454,0.0311,0.106,0.1502,0.3945
3,17600001,17650000,17620052,2593,0.0379,0.1082,0.1429,0.3396
3,17650001,17700000,17679460,2338,0.0141,0.1116,0.1338,0.3983
3,17700001,17750000,17728340,3460,0.0447,0.113,0.1449,0.3072
3,17750001,17800000,17772433,3590,0.0397,0.1109,0.1414,0.3197
3,17800001,17850000,17824961,2097,0.0314,0.1083,0.1457,0.3733
3,17850001,17900000,17881388,3331,0.055,0.1092,0.1343,0.2465
3,17900001,17950000,17923441,2796,0.0571,0.119,0.1557,0.2845
3,17950001,18000000,17979640,3917,0.0469,0.114,0.1393,0.2781
3,18000001,18050000,18024556,5143,0.051,0.1139,0.1368,0.256
3,18050001,18100000,18067892,2139,0.0473,0.12,0.1637,0.3363
3,18100001,18150000,18136582,1542,0.0208,0.1196,0.1709,0.4513
3,18150001,18200000,18175993,3276,0.042,0.1123,0.1523,0.3417
3,18200001,18250000,18227400,2285,0.0502,0.112,0.1276,0.2303
3,18250001,18300000,18272069,3260,0.0574,0.1092,0.1305,0.2245
3,18300001,18350000,18324363,1342,0.0586,0.104,0.1077,0.1418
3,18350001,18400000,18374010,4029,0.0673,0.1119,0.1262,0.1705
3,18400001,18450000,18422521,2560,0.0361,0.1095,0.1056,0.1958
3,18450001,18500000,18462399,2163,0.0278,0.1104,0.1108,0.2511
3,18500001,18550000,18526200,1556,0.0261,0.1225,0.1171,0.2455
3,18550001,18600000,18562279,1392,0.0295,0.1256,0.1144,0.2101
3,18600001,18650000,18628171,1810,0.0237,0.1448,0.1366,0.2636
3,18950001,19000000,18979252,690,0.038,0.1382,0.1241,0.1834
3,19000001,19050000,19038724,1026,0.0651,0.1279,0.1327,0.1613
3,19050001,19100000,19073055,2337,0.0678,0.121,0.1297,0.1593
3,19100001,19150000,19123849,2674,0.0625,0.1253,0.144,0.2153
3,19150001,19200000,19175668,4757,0.0383,0.1168,0.1204,0.23
3,19200001,19250000,19207446,1506,0.0641,0.1146,0.1257,0.171
3,19250001,19300000,19287364,1746,0.0518,0.1433,0.1555,0.2414
3,19300001,19350000,19328928,3785,0.0491,0.1129,0.1395,0.2744
3,19350001,19400000,19373113,2753,0.0183,0.1349,0.1698,0.4154
3,19400001,19450000,19430263,1275,0.0414,0.109,0.1206,0.243
3,19450001,19500000,19477614,1506,0.0594,0.1152,0.1456,0.255
3,19500001,19550000,19522083,2003,0.0631,0.0979,0.1365,0.2575
3,19550001,19600000,19576898,1186,0.0582,0.0923,0.1279,0.2588
3,19600001,19650000,19621802,1255,0.0499,0.1126,0.1342,0.254
3,19650001,19700000,19675606,2959,0.041,0.1078,0.1456,0.3376
3,19700001,19750000,19726200,3061,0.0549,0.1051,0.138,0.2705
3,19750001,19800000,19774987,1770,0.0342,0.1129,0.1537,0.3725
3,19800001,19850000,19827654,1515,0.0488,0.1094,0.1523,0.3257
3,19850001,19900000,19884235,1371,0.0592,0.1096,0.1429,0.2613
3,19900001,19950000,19922997,2422,0.0552,0.1043,0.1191,0.2015
3,19950001,20000000,19981931,2016,0.0242,0.1134,0.1362,0.3558
3,20000001,20050000,20030247,1828,0.0519,0.1073,0.1356,0.2667
3,20050001,20100000,20070025,1930,0.0459,0.1176,0.1591,0.334
3,20100001,20150000,20130991,2545,0.0616,0.1209,0.1594,0.2775
3,20150001,20200000,20170785,3302,0.0438,0.1133,0.1394,0.2913
3,20200001,20250000,20230785,1719,0.0498,0.1283,0.1978,0.3931
3,20250001,20300000,20274412,3321,0.0443,0.1326,0.1694,0.3308
3,20300001,20350000,20324969,2584,0.0579,0.1098,0.1528,0.2964
3,20350001,20400000,20377556,1955,0.0328,0.1163,0.1658,0.4023
3,20400001,20450000,20425889,1720,0.0444,0.1099,0.1602,0.3623
3,20450001,20500000,20464932,1982,0.0501,0.1136,0.1506,0.305
3,20500001,20550000,20516585,1067,0.0131,0.1367,0.1642,0.4155
3,20550001,20600000,20578120,2751,0.0475,0.1219,0.1544,0.3041
3,20600001,20650000,20618681,2183,0.0525,0.1183,0.1671,0.3333
3,20650001,20700000,20675299,2220,0.0347,0.1268,0.1617,0.356
3,20700001,20750000,20722674,2569,0.0267,0.1172,0.1744,0.4441
3,20750001,20800000,20772013,2637,0.0388,0.1156,0.1751,0.4061
3,20800001,20850000,20827530,2663,0.0317,0.1192,0.169,0.4069
3,20850001,20900000,20875198,3831,0.0352,0.1181,0.1533,0.3534
3,20900001,20950000,20925175,2743,0.041,0.1021,0.1439,0.3482
3,20950001,21000000,20969966,3396,0.0281,0.114,0.1515,0.3866
3,21000001,21050000,21028651,2101,0.021,0.1265,0.1613,0.4061
3,21050001,21100000,21083250,2786,0.0215,0.1365,0.1722,0.4054
3,21100001,21150000,21123605,3236,0.0396,0.1231,0.1672,0.3641
3,21150001,21200000,21172053,2346,0.0523,0.1244,0.148,0.2618
3,21200001,21250000,21228238,1395,0.0661,0.1136,0.1513,0.2571
3,21250001,21300000,21273206,1399,0.0508,0.1143,0.1637,0.3392
3,21300001,21350000,21324811,1277,0.0489,0.1311,0.1814,0.3513
3,21350001,21400000,21367123,1005,0.0076,0.1214,0.1532,0.4549
3,21400001,21450000,21428342,2577,0.0271,0.1182,0.1661,0.4189
3,21450001,21500000,21477181,2460,0.0353,0.1187,0.1584,0.3663
3,21500001,21550000,21531408,1116,0.032,0.1117,0.1454,0.3596
3,21550001,21600000,21574731,4143,0.0473,0.1078,0.1423,0.3038
3,21600001,21650000,21623916,4351,0.0434,0.104,0.1411,0.3247
3,21650001,21700000,21673989,4305,0.0289,0.1115,0.1406,0.357
3,21700001,21750000,21724137,5402,0.023,0.1116,0.1463,0.3988
3,21750001,21800000,21775830,3483,0.0371,0.1168,0.1411,0.3115
3,21800001,21850000,21830592,1262,0.0586,0.1338,0.2024,0.3663
3,21850001,21900000,21876765,3078,0.0371,0.107,0.1456,0.3545
3,21900001,21950000,21923486,2180,0.0392,0.1034,0.1474,0.3625
3,21950001,22000000,21975656,2900,0.0307,0.1115,0.1472,0.3708
3,22000001,22050000,22023449,2453,0.0524,0.1112,0.1479,0.2954
3,22050001,22100000,22068752,2808,0.0355,0.1176,0.1553,0.3592
3,22100001,22150000,22125658,1341,0.0371,0.101,0.124,0.2982
3,22150001,22200000,22175597,3902,0.0467,0.1092,0.1457,0.3134
3,22200001,22250000,22225320,3794,0.0566,0.1141,0.1464,0.2692
3,22250001,22300000,22277178,3563,0.0535,0.1114,0.1554,0.3141
3,22300001,22350000,22322723,1587,0.0445,0.1131,0.1444,0.3059
3,22350001,22400000,22378724,3339,0.0322,0.1189,0.1685,0.4043
3,22400001,22450000,22427288,4647,0.0571,0.1152,0.1511,0.2799
3,22450001,22500000,22475662,1727,0.0552,0.1102,0.1298,0.2267
3,22500001,22550000,22523845,2629,0.0513,0.1089,0.137,0.2692
3,22550001,22600000,22576033,5029,0.0551,0.1048,0.1327,0.2524
3,22600001,22650000,22628647,3684,0.0358,0.1196,0.1449,0.3207
3,22650001,22700000,22675593,4040,0.0326,0.1238,0.1632,0.3754
3,22700001,22750000,22731254,2461,0.0251,0.1224,0.1537,0.3804
3,22750001,22800000,22771513,3089,0.0435,0.1187,0.151,0.3154
3,22800001,22850000,22829383,4226,0.0196,0.1187,0.1692,0.4548
3,22850001,22900000,22874862,3939,0.0406,0.1083,0.1505,0.3523
3,22900001,22950000,22922586,3254,0.0342,0.1107,0.1433,0.3472
3,22950001,23000000,22972572,2929,0.0453,0.1079,0.1361,0.2902
3,23000001,23050000,23025544,3224,0.0362,0.1169,0.1507,0.345
3,23050001,23100000,23070860,3206,0.0468,0.108,0.1364,0.2855
3,23100001,23150000,23127793,3495,0.0398,0.1124,0.1414,0.3152
3,23150001,23200000,23167907,2524,0.0445,0.1262,0.1562,0.3082
3,23200001,23250000,23223662,713,0.0296,0.1096,0.1361,0.3454
3,23250001,23300000,23277769,2334,0.0361,0.1094,0.1475,0.3571
3,23300001,23350000,23321845,2878,0.0443,0.1031,0.1439,0.3329
3,23350001,23400000,23373654,2857,0.0266,0.1167,0.1546,0.3935
3,23400001,23450000,23426207,1636,0.0265,0.1096,0.1838,0.4866
3,23450001,23500000,23472079,1543,0.0152,0.1131,0.1668,0.4832
3,23500001,23550000,23526794,2348,0.0144,0.1305,0.1726,0.45
3,23550001,23600000,23572648,1823,0.0297,0.1095,0.1376,0.3499
3,23600001,23650000,23608987,525,0.0281,0.1143,0.1534,0.3913
3,23800001,23850000,23827917,3943,0.054,0.104,0.1293,0.2462
3,23850001,23900000,23877015,2897,0.0542,0.0949,0.1168,0.2228
3,23900001,23950000,23917621,2910,0.0358,0.0947,0.1376,0.371
3,24000001,24050000,24035323,1463,0.0345,0.1096,0.149,0.3673
3,24050001,24100000,24081941,1777,0.034,0.1128,0.1261,0.2815
3,24100001,24150000,24123545,2480,0.0471,0.1017,0.1245,0.2592
3,24150001,24200000,24166389,1469,0.0552,0.1049,0.1313,0.2466
3,24200001,24250000,24224230,2506,0.0391,0.1025,0.1198,0.269
3,24250001,24300000,24283298,1441,0.0437,0.1103,0.1261,0.2522
3,24300001,24350000,24330173,1341,0.0252,0.1146,0.1476,0.3849
3,24350001,24400000,24369856,2181,0.0303,0.113,0.1573,0.3976
3,24400001,24450000,24428979,2932,0.0349,0.1189,0.161,0.3743
3,24450001,24500000,24474479,1672,0.0282,0.1248,0.1631,0.3885
3,24500001,24550000,24530121,2599,0.0428,0.1333,0.1599,0.3066
3,24550001,24600000,24578627,4109,0.0227,0.1111,0.1446,0.3969
3,24600001,24650000,24623406,4184,0.0211,0.1125,0.1465,0.4049
3,24650001,24700000,24669094,2985,0.0364,0.1243,0.1549,0.3369
3,24700001,24750000,24724224,2306,0.0224,0.1135,0.1598,0.4341
3,24750001,24800000,24771796,1656,0.0143,0.1239,0.1453,0.3939
3,24800001,24850000,24806194,589,0.015,0.1211,0.1606,0.4442
3,24850001,24900000,24874870,827,0.0094,0.113,0.1528,0.4731
3,24900001,24950000,24932850,1099,0.0497,0.1203,0.18,0.3703
3,24950001,25000000,24977797,3571,0.0563,0.1151,0.1419,0.253
3,25000001,25050000,25024787,3792,0.0616,0.11,0.1357,0.228
3,25050001,25100000,25074022,3663,0.0633,0.1138,0.1556,0.2782
3,25100001,25150000,25125250,2328,0.0739,0.1085,0.1576,0.2649
3,25150001,25200000,25165269,1684,0.0722,0.1084,0.1452,0.2319
3,25300001,25350000,25338929,1606,0.058,0.103,0.1395,0.2711
3,25350001,25400000,25381106,1903,0.0615,0.0955,0.1729,0.3748
3,25400001,25450000,25426083,4250,0.0421,0.117,0.149,0.3186
3,25450001,25500000,25473569,3181,0.0473,0.1107,0.1572,0.3418
3,25500001,25550000,25524632,3586,0.0248,0.1111,0.1362,0.3608
3,25550001,25600000,25576588,3769,0.0373,0.1235,0.1648,0.3643
3,25600001,25650000,25623087,4591,0.0361,0.1297,0.1566,0.3283
3,25650001,25700000,25673096,3095,0.0294,0.1087,0.1611,0.424
3,25700001,25750000,25723041,1883,0.0406,0.1081,0.1733,0.4147
3,25750001,25800000,25778523,1779,0.0387,0.1159,0.156,0.3545
3,25800001,25850000,25825028,4293,0.0257,0.1115,0.159,0.4247
3,25850001,25900000,25868482,3403,0.0175,0.1127,0.1673,0.476
3,25900001,25950000,25934515,2441,0.0596,0.0988,0.1443,0.2925
3,25950001,26000000,25966286,2289,0.0467,0.105,0.1459,0.3255
3,26000001,26050000,26029069,3005,0.0406,0.108,0.1598,0.3798
3,26050001,26100000,26074940,4129,0.0376,0.1098,0.1727,0.4197
3,26100001,26150000,26119421,2452,0.0163,0.105,0.1554,0.4749
3,26150001,26200000,26176836,2298,0.0567,0.1107,0.1476,0.2812
3,26200001,26250000,26225884,4944,0.047,0.108,0.147,0.3195
3,26250001,26300000,26274130,3785,0.0415,0.1091,0.1426,0.3221
3,26300001,26350000,26322925,4314,0.0413,0.113,0.1607,0.3664
3,26350001,26400000,26378442,3260,0.0304,0.097,0.1521,0.4298
3,26400001,26450000,26424020,3885,0.0428,0.1113,0.1604,0.3651
3,26450001,26500000,26477899,1505,0.036,0.1065,0.1461,0.3615
3,26500001,26550000,26523497,1886,0.0294,0.1154,0.1645,0.4139
3,26550001,26600000,26579342,2348,0.0398,0.1111,0.1523,0.3531
3,26600001,26650000,26623371,2145,0.0371,0.1073,0.1521,0.3729
3,26650001,26700000,26669765,2257,0.0172,0.1225,0.175,0.4672
3,26700001,26750000,26728597,3248,0.0388,0.1089,0.1602,0.3852
3,26750001,26800000,26772108,3563,0.0484,0.1009,0.1699,0.3977
3,26800001,26850000,26828642,2306,0.0333,0.1067,0.1626,0.4182
3,26850001,26900000,26868771,1951,0.0218,0.0998,0.1645,0.49
3,26900001,26950000,26928817,2515,0.0369,0.1086,0.1577,0.3861
3,26950001,27000000,26970494,1817,0.0342,0.1139,0.1746,0.4257
3,27000001,27050000,27030746,1927,0.0369,0.1138,0.1821,0.4342
3,27050001,27100000,27072991,2799,0.0436,0.1039,0.1574,0.3736
3,27100001,27150000,27124156,3369,0.0436,0.1068,0.1605,0.3743
3,27150001,27200000,27176185,2624,0.0277,0.1075,0.1646,0.4431
3,27200001,27250000,27227379,3744,0.0253,0.1059,0.1645,0.457
3,27250001,27300000,27274074,3057,0.0247,0.109,0.1711,0.4669
3,27300001,27350000,27323420,3299,0.0204,0.1134,0.1656,0.4578
3,27350001,27400000,27368177,2522,0.0533,0.1053,0.1685,0.3666
3,27400001,27450000,27414291,2528,0.0432,0.1148,0.1396,0.29
3,27450001,27500000,27476109,2275,0.0349,0.1061,0.156,0.3962
3,27500001,27550000,27520207,2777,0.0586,0.1188,0.1426,0.2388
3,27550001,27600000,27574585,3845,0.0406,0.1074,0.1391,0.3188
3,27600001,27650000,27626146,5127,0.0483,0.1072,0.1353,0.2785
3,27650001,27700000,27675267,3554,0.0496,0.1174,0.1491,0.2923
3,27700001,27750000,27724571,4422,0.0496,0.1183,0.1544,0.3062
3,27750001,27800000,27776847,2042,0.0607,0.1102,0.1446,0.2603
3,27800001,27850000,27824252,6147,0.0701,0.1042,0.1279,0.1882
3,27850001,27900000,27875839,5763,0.0492,0.1074,0.1381,0.2846
3,27900001,27950000,27926079,4453,0.0433,0.1188,0.1444,0.2946
3,27950001,28000000,27976982,1975,0.0465,0.1153,0.1453,0.2961
3,28000001,28050000,28023530,4777,0.0464,0.1158,0.1518,0.3157
3,28050001,28100000,28074454,3520,0.0456,0.119,0.1598,0.3334
3,28100001,28150000,28129400,3270,0.0239,0.1309,0.1693,0.4042
3,28150001,28200000,28170499,1616,0.0149,0.1193,0.1591,0.446
3,28200001,28250000,28223734,2117,0.0266,0.1127,0.2061,0.5228
3,28250001,28300000,28273205,2152,0.032,0.1164,0.1746,0.4269
3,28300001,28350000,28320402,2392,0.018,0.1212,0.1945,0.5104
3,28350001,28400000,28371686,2513,0.0364,0.1166,0.2028,0.4728
3,28400001,28450000,28427858,2149,0.0288,0.1205,0.2363,0.5473
3,28450001,28500000,28468253,2429,0.0329,0.1244,0.2392,0.5305
3,28500001,28550000,28529685,1294,0.0494,0.1216,0.2214,0.4561
3,28550001,28600000,28575640,3287,0.0305,0.14,0.2429,0.5101
3,28600001,28650000,28624267,2388,0.0426,0.1319,0.2004,0.4125
3,28650001,28700000,28671118,1352,0.0384,0.129,0.2049,0.4418
3,28700001,28750000,28722170,2310,0.0372,0.1301,0.2246,0.4802
3,28750001,28800000,28775922,3328,0.0432,0.141,0.181,0.3447
3,28800001,28850000,28815096,1611,0.0461,0.1576,0.2177,0.3837
3,28850001,28900000,28874054,1183,0.007,0.1394,0.2015,0.5176
3,28900001,28950000,28921840,1776,0.0101,0.1224,0.2186,0.5799
